step,A_hat,B_hat
exc_1,[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]],[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]
exc_974,[[0.9936373145612348, 1.397243476345301e-12, 0.09936373145821394, 4.195713812799274e-13], [8.173204150634993e-13, 0.9936373145594002, 2.366487437420225e-12, 0.09936373145335992], [-1.3593304663027143e-14, -8.178353750997923e-15, 0.9936373145588482, 9.117549703001643e-15], [8.660575747872724e-14, 5.0575872032222894e-14, -2.6009798851122102e-14, 0.9936373145588665]],[[0.0049681865729027525, -1.4354390042262845e-13], [5.591705728131767e-13, 0.004968186572720928], [0.099363731455887, 4.373662570050608e-16], [5.360774672264197e-15, 0.09936373145588791]]
exc_975,[[0.9936373145612348, 1.397243476345301e-12, 0.09936373145821394, 4.195713812799274e-13], [8.173204150634993e-13, 0.9936373145594002, 2.366487437420225e-12, 0.09936373145335992], [-1.3593304663027143e-14, -8.178353750997923e-15, 0.9936373145588482, 9.117549703001643e-15], [8.660575747872724e-14, 5.0575872032222894e-14, -2.6009798851122102e-14, 0.9936373145588665]],[[0.0049681865729027525, -1.4354390042262845e-13], [5.591705728131767e-13, 0.004968186572720928], [0.099363731455887, 4.373662570050608e-16], [5.360774672264197e-15, 0.09936373145588791]]
exc_976,[[0.9936373145612348, 1.397243476345301e-12, 0.09936373145821394, 4.195713812799274e-13], [8.173204150634993e-13, 0.9936373145594002, 2.366487437420225e-12, 0.09936373145335992], [-1.3593304663027143e-14, -8.178353750997923e-15, 0.9936373145588482, 9.117549703001643e-15], [8.660575747872724e-14, 5.0575872032222894e-14, -2.6009798851122102e-14, 0.9936373145588665]],[[0.0049681865729027525, -1.4354390042262845e-13], [5.591705728131767e-13, 0.004968186572720928], [0.099363731455887, 4.373662570050608e-16], [5.360774672264197e-15, 0.09936373145588791]]
exc_977,[[0.9936373145612348, 1.397243476345301e-12, 0.09936373145821394, 4.195713812799274e-13], [8.173204150634993e-13, 0.9936373145594002, 2.366487437420225e-12, 0.09936373145335992], [-1.3593304663027143e-14, -8.178353750997923e-15, 0.9936373145588482, 9.117549703001643e-15], [8.660575747872724e-14, 5.0575872032222894e-14, -2.6009798851122102e-14, 0.9936373145588665]],[[0.0049681865729027525, -1.4354390042262845e-13], [5.591705728131767e-13, 0.004968186572720928], [0.099363731455887, 4.373662570050608e-16], [5.360774672264197e-15, 0.09936373145588791]]
exc_978,[[0.9936373145612348, 1.397243476345301e-12, 0.09936373145821394, 4.195713812799274e-13], [8.173204150634993e-13, 0.9936373145594002, 2.366487437420225e-12, 0.09936373145335992], [-1.3593304663027143e-14, -8.178353750997923e-15, 0.9936373145588482, 9.117549703001643e-15], [8.660575747872724e-14, 5.0575872032222894e-14, -2.6009798851122102e-14, 0.9936373145588665]],[[0.0049681865729027525, -1.4354390042262845e-13], [5.591705728131767e-13, 0.004968186572720928], [0.099363731455887, 4.373662570050608e-16], [5.360774672264197e-15, 0.09936373145588791]]
exc_979,[[0.9936373145612348, 1.397243476345301e-12, 0.09936373145821394, 4.195713812799274e-13], [8.173204150634993e-13, 0.9936373145594002, 2.366487437420225e-12, 0.09936373145335992], [-1.3593304663027143e-14, -8.178353750997923e-15, 0.9936373145588482, 9.117549703001643e-15], [8.660575747872724e-14, 5.0575872032222894e-14, -2.6009798851122102e-14, 0.9936373145588665]],[[0.0049681865729027525, -1.4354390042262845e-13], [5.591705728131767e-13, 0.004968186572720928], [0.099363731455887, 4.373662570050608e-16], [5.360774672264197e-15, 0.09936373145588791]]
exc_980,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_981,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_982,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_983,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_984,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_985,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_986,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_987,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_988,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_989,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_990,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_991,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_992,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_993,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_994,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_995,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_996,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_997,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_998,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_999,[[0.9942735831278278, 1.455702026518702e-11, 0.09942735831292986, -1.2487268762932071e-12], [3.606707932776002e-11, 0.9942735831241636, -2.0690447570866778e-12, 0.09942735830232222], [-6.503770703629797e-13, -3.8114336485808564e-13, 0.9942735831030057, 8.629300051326415e-14], [7.503861259407218e-13, 4.3926986351418116e-13, -1.0158224218011849e-14, 0.9942735831029276]],[[0.004971367915683508, -1.2554117789029753e-13], [7.337273921038329e-13, 0.004971367915383969], [0.09942735831029464, 1.481328005947884e-15], [8.358710356153267e-15, 0.09942735831029836]]
exc_1000,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1001,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1002,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1003,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1004,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1005,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1006,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1007,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1008,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1009,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1010,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1011,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1012,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1013,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1014,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1015,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1016,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1017,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1018,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1019,[[0.9948462248154777, 1.3359810444693098e-11, 0.09948462248180602, -1.2101734931715773e-12], [3.328457032865744e-11, 0.9948462248122633, -7.607345586219062e-13, 0.09948462247107526], [-5.824251360419349e-13, -3.4129029708607835e-13, 0.9948462247927058, 7.680165260801168e-14], [6.513300159373772e-13, 3.8115384166169676e-13, -1.0322618654702495e-14, 0.9948462247926373]],[[0.0049742311241123376, -1.1231796273743734e-13], [6.971456034015691e-13, 0.004974231123738451], [0.09948462247926523, 7.362636620039905e-16], [7.255065711050415e-15, 0.09948462247926888]]
exc_1020,[[0.9953616023415736, 1.6532508066740687e-11, 0.0995361602337877, -1.0403670155267975e-12], [5.339870137190351e-11, 0.995361602344858, -2.2790057068979376e-13, 0.09953616022494151], [-5.505868319945937e-13, -3.2273729372831614e-13, 0.9953616023134338, 6.877802728369649e-14], [6.009927619721173e-13, 3.517662822515198e-13, -8.481414928558965e-15, 0.9953616023133738]],[[0.004976808011723889, -6.866014230232726e-14], [6.80036069339119e-13, 0.004976808011471544], [0.09953616023133866, 7.82796988327168e-16], [6.953568535108939e-15, 0.09953616023134192]]
exc_1021,[[0.9953616023415736, 1.6532508066740687e-11, 0.0995361602337877, -1.0403670155267975e-12], [5.339870137190351e-11, 0.995361602344858, -2.2790057068979376e-13, 0.09953616022494151], [-5.505868319945937e-13, -3.2273729372831614e-13, 0.9953616023134338, 6.877802728369649e-14], [6.009927619721173e-13, 3.517662822515198e-13, -8.481414928558965e-15, 0.9953616023133738]],[[0.004976808011723889, -6.866014230232726e-14], [6.80036069339119e-13, 0.004976808011471544], [0.09953616023133866, 7.82796988327168e-16], [6.953568535108939e-15, 0.09953616023134192]]
